,id,dt,t,side,price,amount,cost
705,4315143061,2024-12-21 01:19:45.815000+00:00,1734743985815,0,97420.0,0.00049,47.7358
706,4315143062,2024-12-21 01:19:45.815000+00:00,1734743985815,0,97420.01,6e-05,5.8452006
707,4315143063,2024-12-21 01:19:45.815000+00:00,1734743985815,0,97420.01,0.0001,9.742001
708,4315143064,2024-12-21 01:19:45.815000+00:00,1734743985815,0,97420.01,0.0001,9.742001
709,4315143065,2024-12-21 01:19:45.897000+00:00,1734743985897,1,97420.01,0.00166,161.7172166
710,4315143066,2024-12-21 01:19:45.974000+00:00,1734743985974,0,97420.02,0.00299,291.2858598
711,4315143067,2024-12-21 01:19:46.037000+00:00,1734743986037,1,97420.01,0.00205,199.7110205
712,4315143068,2024-12-21 01:19:46.505000+00:00,1734743986505,0,97420.02,0.00224,218.2208448
713,4315143069,2024-12-21 01:19:46.888000+00:00,1734743986888,1,97420.01,0.00143,139.3106143
714,4315143070,2024-12-21 01:19:47.149000+00:00,1734743987149,1,97420.01,0.00024,23.3808024
715,4315143071,2024-12-21 01:19:47.195000+00:00,1734743987195,1,97420.01,0.00106,103.2652106
716,4315143072,2024-12-21 01:19:47.551000+00:00,1734743987551,0,97420.02,0.0001,9.742002
717,4315143073,2024-12-21 01:19:47.551000+00:00,1734743987551,0,97420.02,5e-05,4.871001
718,4315143074,2024-12-21 01:19:47.639000+00:00,1734743987639,0,97420.02,9e-05,8.7678018
719,4315143075,2024-12-21 01:19:47.639000+00:00,1734743987639,0,97420.02,0.01123,1094.0268246
720,4315143076,2024-12-21 01:19:47.971000+00:00,1734743987971,0,97420.02,0.00102,99.3684204
721,4315143077,2024-12-21 01:19:48.105000+00:00,1734743988105,1,97420.01,6e-05,5.8452006
722,4315143078,2024-12-21 01:19:48.314000+00:00,1734743988314,0,97420.02,0.0296,2883.632592
723,4315143079,2024-12-21 01:19:48.467000+00:00,1734743988467,1,97420.01,0.01167,1136.8915167
724,4315143080,2024-12-21 01:19:48.524000+00:00,1734743988524,0,97420.02,0.00028,27.2776056
725,4315143081,2024-12-21 01:19:48.936000+00:00,1734743988936,0,97420.02,0.00267,260.1114534
726,4315143082,2024-12-21 01:19:48.945000+00:00,1734743988945,0,97420.02,0.00065,63.323013
727,4315143083,2024-12-21 01:19:48.956000+00:00,1734743988956,1,97420.01,0.01004,978.0969004
728,4315143084,2024-12-21 01:19:49.239000+00:00,1734743989239,1,97420.01,0.01004,978.0969004
729,4315143085,2024-12-21 01:19:49.344000+00:00,1734743989344,1,97420.01,0.01004,978.0969004
730,4315143086,2024-12-21 01:19:49.456000+00:00,1734743989456,1,97420.01,0.0064,623.488064
731,4315143087,2024-12-21 01:19:49.544000+00:00,1734743989544,1,97420.01,0.00044,42.8648044
732,4315143088,2024-12-21 01:19:49.898000+00:00,1734743989898,0,97420.02,6e-05,5.8452012
733,4315143089,2024-12-21 01:19:50.092000+00:00,1734743990092,0,97420.02,0.0001,9.742002
734,4315143090,2024-12-21 01:19:50.092000+00:00,1734743990092,0,97420.02,0.00513,499.7647026
735,4315143091,2024-12-21 01:19:50.738000+00:00,1734743990738,1,97420.01,0.0063,613.746063
736,4315143092,2024-12-21 01:19:50.829000+00:00,1734743990829,1,97420.01,0.00205,199.7110205
737,4315143093,2024-12-21 01:19:50.971000+00:00,1734743990971,1,97420.01,0.00298,290.3116298
738,4315143094,2024-12-21 01:19:51.290000+00:00,1734743991290,0,97420.02,0.00102,99.3684204
739,4315143095,2024-12-21 01:19:51.360000+00:00,1734743991360,0,97420.02,0.00212,206.5304424
740,4315143096,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.02,0.00022,21.4324044
741,4315143097,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.02,0.0001,9.742002
742,4315143098,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.02,0.01249,1216.7760498
743,4315143099,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.02,6e-05,5.8452012
744,4315143100,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.02,0.00472,459.8224944
745,4315143101,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.03,0.0001,9.742003
746,4315143102,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.03,0.00716,697.5274148
747,4315143103,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.03,0.0001,9.742003
748,4315143104,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.03,0.00716,697.5274148
749,4315143105,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.03,0.00716,697.5274148
750,4315143106,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.03,0.00191,186.0722573
751,4315143107,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.05,0.0001,9.742005
752,4315143108,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.05,0.0001,9.742005
753,4315143109,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.06,0.0001,9.742006
754,4315143110,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.06,0.0001,9.742006
755,4315143111,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.07,0.0001,9.742007
756,4315143112,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.07,0.0001,9.742007
757,4315143113,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.08,0.00016,15.5872128
758,4315143114,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.08,0.0001,9.742008
759,4315143115,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.08,0.0001,9.742008
760,4315143116,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.11,0.0001,9.742011
761,4315143117,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.11,0.0001,9.742011
762,4315143118,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.12,0.0001,9.742012
763,4315143119,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.12,0.0001,9.742012
764,4315143120,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.52,0.0001,9.742052
765,4315143121,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.52,0.0001,9.742052
766,4315143122,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.63,0.0001,9.742063
767,4315143123,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.63,0.0001,9.742063
768,4315143124,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.64,0.0001,9.742064
769,4315143125,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.64,0.0001,9.742064
770,4315143126,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.65,0.0001,9.742065
771,4315143127,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.65,0.0001,9.742065
772,4315143128,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.66,0.0001,9.742066
773,4315143129,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.66,0.0001,9.742066
774,4315143130,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.69,0.0001,9.742069
775,4315143131,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.69,0.0001,9.742069
776,4315143132,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.7,0.0001,9.74207
777,4315143133,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.7,0.0001,9.74207
778,4315143134,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.8,0.0001,9.74208
779,4315143135,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.8,6e-05,5.845248
780,4315143136,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.8,0.0001,9.74208
781,4315143137,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.84,0.0001,9.742084
782,4315143138,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.84,0.0001,9.742084
783,4315143139,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.85,0.0001,9.742085
784,4315143140,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.85,0.0001,9.742085
785,4315143141,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.87,0.0001,9.742087
786,4315143142,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97420.87,0.0001,9.742087
787,4315143143,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97421.01,6e-05,5.8452606
788,4315143144,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97421.02,0.02,1948.4204
789,4315143145,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97421.78,6e-05,5.8453068
790,4315143146,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97422.0,0.00023,22.40706
791,4315143147,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97422.76,0.00011,10.7165036
792,4315143148,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97423.25,0.00016,15.58772
793,4315143149,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97423.28,0.003,292.26984
794,4315143150,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97423.56,6e-05,5.8454136
795,4315143151,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97423.85,0.0001,9.742385
796,4315143152,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97423.99,6e-05,5.8454394
797,4315143153,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97424.0,0.0461,4491.2464
798,4315143154,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97424.0,0.004,389.696
799,4315143155,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97424.21,6e-05,5.8454526
800,4315143156,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97424.22,0.08,7793.9376
801,4315143157,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97424.22,0.04,3896.9688
802,4315143158,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97425.7,0.00011,10.716827
803,4315143159,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97426.0,0.041,3994.466
804,4315143160,2024-12-21 01:19:51.837000+00:00,1734743991837,0,97426.4,0.02098,2044.005872
805,4315143161,2024-12-21 01:19:51.992000+00:00,1734743991992,1,97426.41,0.0001,9.742641
806,4315143162,2024-12-21 01:19:52.211000+00:00,1734743992211,1,97426.41,0.00046,44.8161486
807,4315143163,2024-12-21 01:19:52.560000+00:00,1734743992560,0,97426.42,0.00016,15.5882272
808,4315143164,2024-12-21 01:19:52.560000+00:00,1734743992560,0,97426.42,0.00056,54.5587952
809,4315143165,2024-12-21 01:19:52.560000+00:00,1734743992560,0,97426.42,0.00032,31.1764544
810,4315143166,2024-12-21 01:19:52.560000+00:00,1734743992560,0,97426.42,0.00092,89.6323064
811,4315143167,2024-12-21 01:19:52.560000+00:00,1734743992560,0,97427.64,0.0001,9.742764
812,4315143168,2024-12-21 01:19:52.560000+00:00,1734743992560,0,97427.64,0.0001,9.742764
813,4315143169,2024-12-21 01:19:52.560000+00:00,1734743992560,0,97427.68,0.00011,10.7170448
814,4315143170,2024-12-21 01:19:52.560000+00:00,1734743992560,0,97427.68,0.0001,9.742768
815,4315143171,2024-12-21 01:19:52.560000+00:00,1734743992560,0,97427.68,0.0001,9.742768
816,4315143172,2024-12-21 01:19:52.560000+00:00,1734743992560,0,97427.71,0.0001,9.742771
817,4315143173,2024-12-21 01:19:52.560000+00:00,1734743992560,0,97427.71,6e-05,5.8456626
818,4315143174,2024-12-21 01:19:52.560000+00:00,1734743992560,0,97427.71,0.0001,9.742771
819,4315143175,2024-12-21 01:19:52.560000+00:00,1734743992560,0,97427.72,0.0001,9.742772
820,4315143176,2024-12-21 01:19:52.560000+00:00,1734743992560,0,97427.72,0.0001,9.742772
821,4315143177,2024-12-21 01:19:52.560000+00:00,1734743992560,0,97427.99,0.0001,9.742799
822,4315143178,2024-12-21 01:19:52.560000+00:00,1734743992560,0,97427.99,0.0001,9.742799
823,4315143179,2024-12-21 01:19:52.560000+00:00,1734743992560,0,97428.0,0.004,389.712
824,4315143180,2024-12-21 01:19:52.560000+00:00,1734743992560,0,97428.0,0.0001,9.7428
825,4315143181,2024-12-21 01:19:52.560000+00:00,1734743992560,0,97428.0,0.0001,9.7428
826,4315143182,2024-12-21 01:19:52.560000+00:00,1734743992560,0,97428.21,6e-05,5.8456926
827,4315143183,2024-12-21 01:19:52.560000+00:00,1734743992560,0,97428.22,0.0001,9.742822
828,4315143184,2024-12-21 01:19:52.560000+00:00,1734743992560,0,97428.22,0.0001,9.742822
829,4315143185,2024-12-21 01:19:52.560000+00:00,1734743992560,0,97428.27,0.0001,9.742827
830,4315143186,2024-12-21 01:19:52.560000+00:00,1734743992560,0,97428.27,0.0001,9.742827
831,4315143187,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97428.28,0.0001,9.742828
832,4315143188,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97428.28,0.0001,9.742828
833,4315143189,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97428.41,0.00022,21.4342502
834,4315143190,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97428.41,0.0001,9.742841
835,4315143191,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97428.41,0.0001,9.742841
836,4315143192,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97428.42,6e-05,5.8457052
837,4315143193,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97428.42,0.0001,9.742842
838,4315143194,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97428.42,0.0001,9.742842
839,4315143195,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97428.59,0.0001,9.742859
840,4315143196,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97428.59,0.0001,9.742859
841,4315143197,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97428.71,0.0001,9.742871
842,4315143198,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97428.71,0.0001,9.742871
843,4315143199,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97428.75,0.0001,9.742875
844,4315143200,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97428.75,0.0001,9.742875
845,4315143201,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97428.76,0.0001,9.742876
846,4315143202,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97428.76,0.0001,9.742876
847,4315143203,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97428.91,0.0001,9.742891
848,4315143204,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97428.91,0.0001,9.742891
849,4315143205,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97429.21,6e-05,5.8457526
850,4315143206,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97429.21,0.0001,9.742921
851,4315143207,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97429.21,0.0001,9.742921
852,4315143208,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97429.22,0.04,3897.1688
853,4315143209,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97429.22,0.02,1948.5844
854,4315143210,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97429.22,0.0001,9.742922
855,4315143211,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97429.22,0.0001,9.742922
856,4315143212,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97429.5,0.00011,10.717245
857,4315143213,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97429.5,0.0001,9.74295
858,4315143214,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97429.5,0.0001,9.74295
859,4315143215,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97429.59,0.00016,15.5887344
860,4315143216,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97429.59,0.0001,9.742959
861,4315143217,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97429.59,0.0001,9.742959
862,4315143218,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97429.81,6e-05,5.8457886
863,4315143219,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97429.81,0.0001,9.742981
864,4315143220,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97429.81,0.0001,9.742981
865,4315143221,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97429.82,0.08,7794.3856
866,4315143222,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97429.82,0.0001,9.742982
867,4315143223,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97429.82,0.0001,9.742982
868,4315143224,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97429.83,0.01519,1479.9591177
869,4315143225,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97429.83,0.0001,9.742983
870,4315143226,2024-12-21 01:19:52.582000+00:00,1734743992582,0,97429.83,0.0001,9.742983
871,4315143227,2024-12-21 01:19:52.608000+00:00,1734743992608,0,97429.93,0.0001,9.742993
872,4315143228,2024-12-21 01:19:52.608000+00:00,1734743992608,0,97429.93,0.00049,47.7406657
873,4315143229,2024-12-21 01:19:52.608000+00:00,1734743992608,0,97429.93,0.0001,9.742993
874,4315143230,2024-12-21 01:19:52.608000+00:00,1734743992608,0,97430.26,0.0001,9.743026
875,4315143231,2024-12-21 01:19:52.608000+00:00,1734743992608,0,97430.26,0.0001,9.743026
876,4315143232,2024-12-21 01:19:52.616000+00:00,1734743992616,0,97431.42,6e-05,5.8458852
877,4315143233,2024-12-21 01:19:52.616000+00:00,1734743992616,0,97431.42,0.0001,9.743142
878,4315143234,2024-12-21 01:19:52.616000+00:00,1734743992616,0,97431.42,0.0001,9.743142
879,4315143235,2024-12-21 01:19:52.616000+00:00,1734743992616,0,97431.43,0.01509,1470.2402787
880,4315143236,2024-12-21 01:19:52.616000+00:00,1734743992616,0,97431.43,0.0001,9.743143
881,4315143237,2024-12-21 01:19:52.616000+00:00,1734743992616,0,97431.43,0.0001,9.743143
882,4315143238,2024-12-21 01:19:52.616000+00:00,1734743992616,0,97431.72,6e-05,5.8459032
883,4315143239,2024-12-21 01:19:52.616000+00:00,1734743992616,0,97431.72,0.0001,9.743172
884,4315143240,2024-12-21 01:19:52.616000+00:00,1734743992616,0,97431.72,0.0001,9.743172
885,4315143241,2024-12-21 01:19:52.620000+00:00,1734743992620,0,97431.73,0.00021,20.4606633
886,4315143242,2024-12-21 01:19:52.972000+00:00,1734743992972,0,97431.73,0.00131,127.6355663
887,4315143243,2024-12-21 01:19:53.076000+00:00,1734743993076,1,97431.72,0.00037,36.0497364
888,4315143244,2024-12-21 01:19:53.129000+00:00,1734743993129,1,97431.72,0.00286,278.6547192
889,4315143245,2024-12-21 01:19:53.170000+00:00,1734743993170,0,97431.73,0.0025,243.579325
890,4315143246,2024-12-21 01:19:53.318000+00:00,1734743993318,0,97431.73,0.0001,9.743173
891,4315143247,2024-12-21 01:19:53.398000+00:00,1734743993398,0,97431.73,0.01427,1390.3507871
892,4315143248,2024-12-21 01:19:53.952000+00:00,1734743993952,1,97431.72,0.01976,1925.2507872
893,4315143249,2024-12-21 01:19:53.992000+00:00,1734743993992,0,97431.73,0.00273,265.9886229
894,4315143250,2024-12-21 01:19:54.076000+00:00,1734743994076,1,97431.72,0.00994,968.4712968
895,4315143251,2024-12-21 01:19:54.387000+00:00,1734743994387,0,97431.73,0.00013,12.6661249
896,4315143252,2024-12-21 01:19:54.616000+00:00,1734743994616,0,97431.73,0.00102,99.3803646
897,4315143253,2024-12-21 01:19:54.947000+00:00,1734743994947,0,97431.73,0.00051,49.6901823
898,4315143254,2024-12-21 01:19:54.947000+00:00,1734743994947,0,97431.73,0.00041,39.9470093
899,4315143255,2024-12-21 01:19:54.964000+00:00,1734743994964,0,97431.73,0.00017,16.5633941
900,4315143256,2024-12-21 01:19:55.026000+00:00,1734743995026,1,97431.72,0.00127,123.7382844
901,4315143257,2024-12-21 01:19:55.046000+00:00,1734743995046,0,97431.73,0.01376,1340.6606048
902,4315143258,2024-12-21 01:19:55.394000+00:00,1734743995394,0,97431.73,0.00288,280.6033824
903,4315143259,2024-12-21 01:19:55.394000+00:00,1734743995394,0,97431.73,0.02,1948.6346
904,4315143260,2024-12-21 01:19:55.394000+00:00,1734743995394,0,97431.73,0.0001,9.743173
905,4315143261,2024-12-21 01:19:55.394000+00:00,1734743995394,0,97431.73,0.06492,6325.2679116
906,4315143262,2024-12-21 01:19:55.426000+00:00,1734743995426,0,97431.73,0.00088,85.7399224
907,4315143263,2024-12-21 01:19:55.426000+00:00,1734743995426,0,97431.73,0.0001,9.743173
908,4315143264,2024-12-21 01:19:55.426000+00:00,1734743995426,0,97431.73,0.02,1948.6346
909,4315143265,2024-12-21 01:19:55.426000+00:00,1734743995426,0,97431.73,0.04,3897.2692
910,4315143266,2024-12-21 01:19:55.426000+00:00,1734743995426,0,97431.99,6e-05,5.8459194
911,4315143267,2024-12-21 01:19:55.426000+00:00,1734743995426,0,97431.99,0.0001,9.743199
912,4315143268,2024-12-21 01:19:55.426000+00:00,1734743995426,0,97431.99,0.0001,9.743199
913,4315143269,2024-12-21 01:19:55.426000+00:00,1734743995426,0,97432.0,0.004,389.728
914,4315143270,2024-12-21 01:19:55.426000+00:00,1734743995426,0,97432.0,0.003,292.296
915,4315143271,2024-12-21 01:19:55.426000+00:00,1734743995426,0,97432.0,0.0001,9.7432
916,4315143272,2024-12-21 01:19:55.426000+00:00,1734743995426,0,97432.0,0.00034,33.12688
917,4315143273,2024-12-21 01:19:55.426000+00:00,1734743995426,0,97432.0,0.0001,9.7432
918,4315143274,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97432.29,0.0001,9.743229
919,4315143275,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97432.29,0.0001,9.743229
920,4315143276,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97432.3,0.0001,9.74323
921,4315143277,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97432.3,0.0001,9.74323
922,4315143278,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97432.32,0.0001,9.743232
923,4315143279,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97432.32,0.0001,9.743232
924,4315143280,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97432.33,0.0001,9.743233
925,4315143281,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97432.33,0.0001,9.743233
926,4315143282,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97432.54,0.0001,9.743254
927,4315143283,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97432.54,0.0001,9.743254
928,4315143284,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97432.55,0.0001,9.743255
929,4315143285,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97432.55,0.0001,9.743255
930,4315143286,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97432.61,0.0001,9.743261
931,4315143287,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97432.61,0.0001,9.743261
932,4315143288,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97432.76,0.00016,15.5892416
933,4315143289,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97432.76,0.0001,9.743276
934,4315143290,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97432.76,0.0001,9.743276
935,4315143291,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97432.79,0.0001,9.743279
936,4315143292,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97432.79,0.0001,9.743279
937,4315143293,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97432.8,0.0001,9.74328
938,4315143294,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97432.8,0.0001,9.74328
939,4315143295,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97432.96,0.0001,9.743296
940,4315143296,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97432.96,0.0001,9.743296
941,4315143297,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97432.97,0.0001,9.743297
942,4315143298,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97432.97,0.0001,9.743297
943,4315143299,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97432.99,0.0001,9.743299
944,4315143300,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97432.99,0.0001,9.743299
945,4315143301,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97433.0,0.0001,9.7433
946,4315143302,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97433.0,0.0001,9.7433
947,4315143303,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97433.08,0.0001,9.743308
948,4315143304,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97433.08,0.0001,9.743308
949,4315143305,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97433.09,0.0001,9.743309
950,4315143306,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97433.09,0.0001,9.743309
951,4315143307,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97433.28,6e-05,5.8459968
952,4315143308,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97433.47,0.00026,25.3327022
953,4315143309,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97433.49,0.00011,10.7176839
954,4315143310,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97434.72,6e-05,5.8460832
955,4315143311,2024-12-21 01:19:55.427000+00:00,1734743995427,0,97434.73,0.01042,1015.2698866
956,4315143312,2024-12-21 01:19:55.443000+00:00,1734743995443,0,97435.93,0.00011,10.7179523
957,4315143313,2024-12-21 01:19:55.474000+00:00,1734743995474,0,97435.93,5e-05,4.8717965
958,4315143314,2024-12-21 01:19:55.474000+00:00,1734743995474,0,97435.93,0.0001,9.743593
959,4315143315,2024-12-21 01:19:55.474000+00:00,1734743995474,0,97435.93,0.0001,9.743593
960,4315143316,2024-12-21 01:19:55.474000+00:00,1734743995474,0,97435.99,6e-05,5.8461594
961,4315143317,2024-12-21 01:19:55.474000+00:00,1734743995474,0,97435.99,0.0001,9.743599
962,4315143318,2024-12-21 01:19:55.474000+00:00,1734743995474,0,97435.99,0.0001,9.743599
963,4315143319,2024-12-21 01:19:55.585000+00:00,1734743995585,1,97435.99,0.00279,271.8464121
964,4315143320,2024-12-21 01:19:55.668000+00:00,1734743995668,0,97436.0,0.004,389.744
965,4315143321,2024-12-21 01:19:55.668000+00:00,1734743995668,0,97436.0,0.003,292.308
966,4315143322,2024-12-21 01:19:55.668000+00:00,1734743995668,0,97436.0,0.0001,9.7436
967,4315143323,2024-12-21 01:19:55.668000+00:00,1734743995668,0,97436.0,0.0001,9.7436
968,4315143324,2024-12-21 01:19:55.668000+00:00,1734743995668,0,97436.35,0.00011,10.7179985
969,4315143325,2024-12-21 01:19:55.668000+00:00,1734743995668,0,97436.35,0.0001,9.743635
970,4315143326,2024-12-21 01:19:55.668000+00:00,1734743995668,0,97436.35,0.0001,9.743635
971,4315143327,2024-12-21 01:19:55.668000+00:00,1734743995668,0,97437.12,0.0001,9.743712
972,4315143328,2024-12-21 01:19:55.668000+00:00,1734743995668,0,97437.12,0.0001,9.743712
973,4315143329,2024-12-21 01:19:55.732000+00:00,1734743995732,0,97438.14,6e-05,5.8462884
974,4315143330,2024-12-21 01:19:55.732000+00:00,1734743995732,0,97438.14,0.0001,9.743814
975,4315143331,2024-12-21 01:19:55.732000+00:00,1734743995732,0,97438.14,0.0001,9.743814
976,4315143332,2024-12-21 01:19:55.732000+00:00,1734743995732,0,97439.1,0.00016,15.590256
977,4315143333,2024-12-21 01:19:55.732000+00:00,1734743995732,0,97439.1,0.0001,9.74391
978,4315143334,2024-12-21 01:19:55.732000+00:00,1734743995732,0,97439.1,0.0001,9.74391
979,4315143335,2024-12-21 01:19:55.732000+00:00,1734743995732,0,97439.42,0.0001,9.743942
980,4315143336,2024-12-21 01:19:55.732000+00:00,1734743995732,0,97439.42,0.0001,9.743942
981,4315143337,2024-12-21 01:19:55.732000+00:00,1734743995732,0,97439.43,0.0001,9.743943
